#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,mi,ft
2022,9,24,6,20,247,5.7,6.8,99,99,99,999,1013.7,18.9,20.4,999,99,99
2022,9,24,6,30,245,5.2,6.2,99,99,99,999,1013.7,18.9,20.4,999,99,99
2022,9,24,6,40,244,5,6.3,0.89,6.67,4.48,258,1013.7,19,20.4,999,99,99
2022,9,24,6,50,249,5,6,99,99,99,999,1013.8,18.9,20.4,999,99,99
2022,9,24,7,0,245,5,6.3,99,99,99,999,1013.8,18.9,20.4,999,99,99
2022,9,24,7,10,242,4.8,5.8,99,99,99,999,1013.9,18.9,20.5,999,99,99
2022,9,24,7,20,241,4.9,6,99,99,99,999,1013.8,18.9,20.5,999,99,99
2022,9,24,7,30,233,5.1,6.2,99,99,99,999,1013.8,18.8,20.4,999,99,99
2022,9,24,7,40,233,5,6,0.83,7.69,4.39,273,1013.8,18.8,20.4,999,99,99
2022,9,24,7,50,230,5.2,6.3,99,99,99,999,1013.8,18.8,20.4,999,99,99
2022,9,24,8,0,234,5,6.5,99,99,99,999,1013.9,18.8,20.4,999,99,99
2022,9,24,8,10,238,5.1,6,99,99,99,999,1013.8,18.7,20.4,999,99,99
2022,9,24,8,20,237,5.3,6.4,99,99,99,999,1013.8,18.6,20.4,999,99,99
2022,9,24,8,30,238,5.4,6.4,99,99,99,999,1013.9,18.6,20.4,999,99,99
2022,9,24,8,40,244,5.6,6.5,0.83,7.69,4.3,259,1014,18.6,20.4,999,99,99
2022,9,24,8,50,247,5.6,6.9,99,99,99,999,1014.1,18.5,20.4,999,99,99
2022,9,24,9,0,244,5.7,6.7,99,99,99,999,1014.2,18.5,20.4,999,99,99
2022,9,24,9,10,243,6,7,99,99,99,999,1014.1,18.5,20.4,999,99,99
2022,9,24,9,20,244,6.2,7.1,99,99,99,999,1014.2,18.4,20.4,999,99,99
2022,9,24,9,30,244,6.2,7.4,99,99,99,999,1014.2,18.3,20.4,999,99,99
2022,9,24,9,40,243,6.1,7.5,0.82,7.14,4.12,263,1014.2,18.1,20.4,999,99,99
2022,9,24,9,50,245,6.1,7.5,99,99,99,999,1014.2,18.2,20.4,999,99,99
2022,9,24,10,0,241,6.3,7.4,99,99,99,999,1014.1,18,20.4,999,99,99
2022,9,24,10,10,242,6.2,7.4,99,99,99,999,1014.2,18,20.4,999,99,99
2022,9,24,10,20,240,6.4,7.7,99,99,99,999,1014.1,18,20.4,999,99,99
2022,9,24,10,30,243,6.6,7.7,99,99,99,999,1014.2,18,20.4,999,99,99
2022,9,24,10,40,242,6.5,7.6,0.82,6.67,4.24,282,1014.2,18,20.3,999,99,99
2022,9,24,10,50,246,6.3,7.3,99,99,99,999,1014.2,18,20.3,999,99,99
2022,9,24,11,0,252,6.3,7.5,99,99,99,999,1014.1,17.8,20.3,999,99,99
2022,9,24,11,10,251,6.3,7.6,99,99,99,999,1014.1,17.7,20.3,999,99,99
2022,9,24,11,20,254,5.6,6.9,99,99,99,999,1014.1,17.5,20.3,999,99,99
2022,9,24,11,30,246,5.6,6.9,99,99,99,999,1014.1,17.6,20.3,999,99,99
2022,9,24,11,40,250,5.6,6.8,0.77,6.67,4.24,270,1014,17.5,20.3,999,99,99
2022,9,24,11,50,248,5.9,7.2,99,99,99,999,1014,17.6,20.3,999,99,99
2022,9,24,12,0,248,5.9,7.4,99,99,99,999,1014,17.8,20.3,999,99,99
2022,9,24,12,10,245,6.1,7.1,99,99,99,999,1014,17.8,20.3,999,99,99
2022,9,24,12,20,249,5.7,6.9,99,99,99,999,1014.1,17.8,20.4,999,99,99
2022,9,24,12,30,250,5.2,6.6,99,99,99,999,1014,17.6,20.4,999,99,99
2022,9,24,12,40,254,5.2,6.6,0.78,7.14,4.3,263,1014.1,17.6,20.4,999,99,99
2022,9,24,12,50,253,4.8,6.1,99,99,99,999,1014.3,17.5,20.4,999,99,99
2022,9,24,13,0,258,5.4,7.1,99,99,99,999,1014.2,17.6,20.4,999,99,99
2022,9,24,13,10,253,5.3,6.9,99,99,99,999,1014.4,17.6,20.4,999,99,99
2022,9,24,13,20,255,4.9,6.1,99,99,99,999,1014.6,17.6,20.4,999,99,99
2022,9,24,13,30,256,5.3,7,99,99,99,999,1014.7,17.5,20.4,999,99,99
2022,9,24,13,40,261,5.4,7.1,0.73,10.81,4.34,281,1014.9,17.4,20.4,999,99,99
2022,9,24,13,50,265,5.7,7.5,99,99,99,999,1014.9,17.2,20.4,999,99,99
2022,9,24,14,0,261,5.7,7,99,99,99,999,1015.1,17.2,20.3,999,99,99
2022,9,24,14,10,272,5.6,7.3,99,99,99,999,1015.2,17.3,20.3,999,99,99
2022,9,24,14,20,269,5.1,6.4,99,99,99,999,1015.4,17.2,20.3,999,99,99
2022,9,24,14,30,277,5.1,6.7,99,99,99,999,1015.5,17.2,20.3,999,99,99
2022,9,24,14,40,270,5.1,7.2,0.74,7.14,4.16,281,1015.6,17.2,20.3,999,99,99
2022,9,24,14,50,259,5.2,6.6,99,99,99,999,1015.7,17.1,20.3,999,99,99
2022,9,24,15,0,256,5.1,6.1,99,99,99,999,1015.8,17,20.3,999,99,99
2022,9,24,15,10,267,4.7,6.7,99,99,99,999,1016,17,20.3,999,99,99
2022,9,24,15,20,263,4.9,6.3,99,99,99,999,1015.9,17,20.3,999,99,99
2022,9,24,15,30,265,4.7,5.9,99,99,99,999,1015.9,16.9,20.3,999,99,99
2022,9,24,15,40,271,4.6,6.3,0.71,6.67,4.27,275,1016.1,17,20.3,999,99,99
2022,9,24,15,50,265,4.5,6.2,99,99,99,999,1016.1,17,20.3,999,99,99
2022,9,24,16,0,266,4.5,5.9,99,99,99,999,1016.3,17.1,20.3,999,99,99
2022,9,24,16,10,275,4.7,6,99,99,99,999,1016.5,17,20.3,999,99,99
2022,9,24,16,20,271,4.4,6.1,99,99,99,999,1016.6,17.1,20.3,999,99,99
2022,9,24,16,30,266,4.6,5.8,99,99,99,999,1016.6,17.3,20.3,999,99,99
2022,9,24,16,40,266,5,6.8,0.67,6.67,4.42,269,1016.7,17,20.3,999,99,99
2022,9,24,16,50,274,5.2,6.4,99,99,99,999,1016.7,16.9,20.3,999,99,99
2022,9,24,17,0,269,5.3,6.7,99,99,99,999,1016.7,17,20.3,999,99,99
2022,9,24,17,10,266,5.6,6.9,99,99,99,999,1016.7,17.1,20.4,999,99,99
2022,9,24,17,20,265,5.7,7,99,99,99,999,1016.8,17.1,20.4,999,99,99
2022,9,24,17,30,264,5.7,6.9,99,99,99,999,1017,17,20.4,999,99,99
2022,9,24,17,40,267,5.9,7.4,0.76,17.39,4.26,116,1017,17.1,20.4,999,99,99
2022,9,24,17,50,265,5.9,7.2,99,99,99,999,1017,17.1,20.4,999,99,99
2022,9,24,18,0,269,5.8,7.1,99,99,99,999,1017,17.2,20.5,999,99,99
2022,9,24,18,10,264,6.1,7.4,99,99,99,999,1017,17.2,20.5,999,99,99
2022,9,24,18,20,264,6.5,7.6,99,99,99,999,1016.9,17.2,20.5,999,99,99
2022,9,24,18,30,265,6.5,7.8,99,99,99,999,1017,17.2,20.5,999,99,99
2022,9,24,18,40,263,6.7,8.3,0.75,7.14,4.04,265,1016.9,17.2,20.5,999,99,99
2022,9,24,18,50,263,7,8.2,99,99,99,999,1016.8,17.2,20.6,999,99,99
2022,9,24,19,0,264,7.4,8.6,99,99,99,999,1016.8,17.3,20.6,999,99,99
2022,9,24,19,10,266,7.6,8.7,99,99,99,999,1016.7,17.4,20.6,999,99,99
2022,9,24,19,20,268,7.4,9.3,99,99,99,999,1016.8,17.4,20.6,999,99,99
2022,9,24,19,30,265,7.4,8.9,99,99,99,999,1016.9,17.5,20.6,999,99,99
2022,9,24,19,40,266,7.5,8.8,0.86,3.45,4.07,270,1016.7,17.5,20.6,999,99,99
2022,9,24,19,50,265,7.5,9,99,99,99,999,1016.7,17.6,20.6,999,99,99
2022,9,24,20,0,263,7.7,9.1,99,99,99,999,1016.6,17.6,20.6,999,99,99
2022,9,24,20,10,263,7.6,9,99,99,99,999,1016.5,17.6,20.6,999,99,99
2022,9,24,20,20,265,7.5,9,99,99,99,999,1016.5,17.7,20.6,999,99,99
2022,9,24,20,30,266,7.5,8.8,99,99,99,999,1016.5,17.7,20.6,999,99,99
2022,9,24,20,40,262,7.4,8.9,0.85,17.39,3.89,199,1016.4,17.8,20.6,999,99,99
2022,9,24,20,50,265,7.2,8.9,99,99,99,999,1016.3,17.9,20.6,999,99,99
2022,9,24,21,0,267,7.4,8.6,99,99,99,999,1016.2,17.9,20.6,999,99,99
2022,9,24,21,10,263,7.3,8.6,99,99,99,999,1016.2,17.9,20.6,999,99,99
2022,9,24,21,20,268,7.3,8.9,99,99,99,999,1016.1,18,20.7,999,99,99
2022,9,24,21,30,266,7.6,9.2,99,99,99,999,1016,17.9,20.6,999,99,99
2022,9,24,21,40,270,7.8,9.1,0.81,3.7,3.76,263,1016,18,20.7,999,99,99
2022,9,24,21,50,268,7.9,9.1,99,99,99,999,1015.9,18,20.6,999,99,99
2022,9,24,22,0,274,7.6,9,99,99,99,999,1015.8,18,20.6,999,99,99
2022,9,24,22,10,274,7.7,9,99,99,99,999,1015.7,18,20.7,999,99,99
2022,9,24,22,20,273,7.8,9.4,99,99,99,999,1015.7,18,20.7,999,99,99
2022,9,24,22,30,271,7.7,9,99,99,99,999,1015.6,18,20.7,999,99,99
2022,9,24,22,40,271,8.1,9.4,0.84,3.45,3.73,274,1015.5,18,20.7,999,99,99
2022,9,24,22,50,272,7.6,9.6,99,99,99,999,1015.4,18.2,20.7,999,99,99
2022,9,24,23,0,270,7.9,9.5,99,99,99,999,1015.4,18.1,20.6,999,99,99
2022,9,24,23,10,271,7.8,9.2,99,99,99,999,1015.3,18.2,20.6,999,99,99
2022,9,24,23,20,271,8.2,9.7,99,99,99,999,1015.1,18.2,20.6,999,99,99
2022,9,24,23,30,268,8.4,9.8,99,99,99,999,1015,18.2,20.6,999,99,99
2022,9,24,23,40,267,8.1,9.5,0.94,4.17,3.8,267,1015,18.2,20.5,999,99,99
2022,9,24,23,50,269,8.2,9.8,99,99,99,999,1014.9,18.2,20.5,999,99,99
2022,9,25,0,0,267,7.9,9.4,99,99,99,999,1014.9,18.2,20.5,999,99,99
2022,9,25,0,10,269,7.6,9.3,99,99,99,999,1014.9,18.3,20.5,999,99,99
2022,9,25,0,20,266,7.8,9.2,99,99,99,999,1014.9,18.3,20.5,999,99,99
2022,9,25,0,30,266,7.8,9.1,99,99,99,999,1014.8,18.3,20.5,999,99,99
2022,9,25,0,40,267,7.8,9.5,0.93,4.35,3.92,271,1014.7,18.3,20.5,999,99,99
2022,9,25,0,50,265,8.1,9.6,99,99,99,999,1014.7,18.3,20.5,999,99,99
2022,9,25,1,0,267,7.8,9.4,99,99,99,999,1014.6,18.3,20.5,999,99,99
2022,9,25,1,10,269,8.2,10.2,99,99,99,999,1014.6,18.2,20.5,999,99,99
2022,9,25,1,20,268,8.2,10.1,99,99,99,999,1014.7,18.3,20.5,999,99,99
2022,9,25,1,30,271,8.2,9.6,99,99,99,999,1014.7,18.2,20.5,999,99,99
2022,9,25,1,40,272,8.4,10,1,4.55,4.05,274,1014.8,18.2,20.6,999,99,99
2022,9,25,1,50,272,8.3,9.7,99,99,99,999,1014.8,18.1,20.6,999,99,99
2022,9,25,2,0,270,8.3,10,99,99,99,999,1014.7,18.1,20.6,999,99,99
2022,9,25,2,10,272,8.3,9.7,99,99,99,999,1014.7,18.1,20.6,999,99,99
2022,9,25,2,20,267,7.9,9.6,99,99,99,999,1014.8,18.2,20.5,999,99,99
2022,9,25,2,30,267,8,9.5,99,99,99,999,1014.9,18.2,20.5,999,99,99
2022,9,25,2,40,263,7.7,9.7,1.07,5,4.02,270,1014.9,18.2,20.5,999,99,99
2022,9,25,2,50,264,7.9,9.9,99,99,99,999,1014.9,18.3,20.5,999,99,99
2022,9,25,3,0,265,7.9,9.8,99,99,99,999,1015.1,18.3,20.5,999,99,99
2022,9,25,3,10,263,8.2,10.1,99,99,99,999,1015.1,18.3,20.5,999,99,99
2022,9,25,3,20,260,8.6,10.1,99,99,99,999,1015.1,18.3,20.5,999,99,99
2022,9,25,3,30,259,8.6,10.5,99,99,99,999,1015.1,18.3,20.5,999,99,99
2022,9,25,3,40,255,8.8,10.9,1.16,4.55,4.16,275,1015.2,18.4,20.4,999,99,99
2022,9,25,3,50,254,8.7,10.6,99,99,99,999,1015.2,18.4,20.4,999,99,99
2022,9,25,4,0,253,8.5,10.6,99,99,99,999,1015.4,18.4,20.4,999,99,99
2022,9,25,4,10,250,8.1,9.7,99,99,99,999,1015.4,18.4,20.4,999,99,99
2022,9,25,4,20,254,7.7,9.3,99,99,99,999,1015.5,18.4,20.4,999,99,99
2022,9,25,4,30,262,7,8.5,99,99,99,999,1015.6,18.5,20.4,999,99,99
2022,9,25,4,40,256,7,8.4,1.1,5,4.16,270,1015.6,18.5,20.4,999,99,99
2022,9,25,4,50,251,7.3,8.6,99,99,99,999,1015.6,18.4,20.4,999,99,99
2022,9,25,5,0,252,7.2,8.5,99,99,99,999,1015.7,18.5,20.5,999,99,99
2022,9,25,5,10,252,7.1,8.4,99,99,99,999,1015.6,18.5,20.5,999,99,99
2022,9,25,5,20,255,6.9,8.3,99,99,99,999,1015.7,18.5,20.5,999,99,99
2022,9,25,5,30,254,6.8,8.1,99,99,99,999,1015.7,18.5,20.5,999,99,99
2022,9,25,5,40,253,6.9,8.1,0.95,4.35,4.07,266,1015.6,18.4,20.5,999,99,99
2022,9,25,5,50,255,6.8,7.9,99,99,99,999,1015.8,18.4,20.5,999,99,99
2022,9,25,6,0,257,6.7,7.9,99,99,99,999,1015.8,18.4,20.5,999,99,99
2022,9,25,6,10,259,6.6,7.9,99,99,99,999,1015.8,18.3,20.5,999,99,99
2022,9,25,6,20,258,6,7.2,99,99,99,999,1015.8,18.4,20.5,999,99,99
2022,9,25,6,30,258,6.1,7.2,99,99,99,999,1015.7,18.4,20.5,999,99,99
2022,9,25,6,40,258,6.2,7.3,0.94,4,4.06,260,1015.8,18.4,20.5,999,99,99
2022,9,25,6,50,260,6.1,7.1,99,99,99,999,1015.8,18.3,20.5,999,99,99
2022,9,25,7,0,256,6,7.4,99,99,99,999,1015.7,18.4,20.5,999,99,99
2022,9,25,7,10,257,6.4,7.7,99,99,99,999,1015.7,18.3,20.5,999,99,99
2022,9,25,7,20,253,6.3,7.6,99,99,99,999,1015.6,18.3,20.5,999,99,99
2022,9,25,7,30,251,6.5,7.9,99,99,99,999,1015.7,18.2,20.5,999,99,99
2022,9,25,7,40,249,6.6,7.6,0.94,4.76,4.07,265,1015.6,18.2,20.4,999,99,99
2022,9,25,7,50,250,6.7,8,99,99,99,999,1015.5,18.1,20.4,999,99,99
2022,9,25,8,0,245,7,8.2,99,99,99,999,1015.5,18.1,20.4,999,99,99
2022,9,25,8,10,247,7.1,8.6,99,99,99,999,1015.4,18.1,20.4,999,99,99
2022,9,25,8,20,249,7.4,9.2,99,99,99,999,1015.4,18.1,20.3,999,99,99
2022,9,25,8,30,249,7.5,9.2,99,99,99,999,1015.4,18.1,20.3,999,99,99
2022,9,25,8,40,250,7.4,8.7,0.95,4.55,3.99,266,1015.5,18.1,20.3,999,99,99
2022,9,25,8,50,252,7.3,8.6,99,99,99,999,1015.5,18.1,20.2,999,99,99
2022,9,25,9,0,253,7.2,8.6,99,99,99,999,1015.4,18.1,20.2,999,99,99
2022,9,25,9,10,252,7.3,8.9,99,99,99,999,1015.5,18,20.2,999,99,99
2022,9,25,9,20,252,7.4,8.7,99,99,99,999,1015.5,18,20.2,999,99,99
2022,9,25,9,30,251,7.2,8.6,99,99,99,999,1015.5,18,20.2,999,99,99
2022,9,25,9,40,249,7,8.4,0.93,4.55,3.89,251,1015.5,18,20.2,999,99,99
2022,9,25,9,50,250,7,8.2,99,99,99,999,1015.5,17.9,20.2,999,99,99
2022,9,25,10,0,251,6.6,8,99,99,99,999,1015.4,18,20.3,999,99,99
2022,9,25,10,10,250,6.9,8.1,99,99,99,999,1015.4,17.9,20.3,999,99,99
2022,9,25,10,20,252,7.3,8.5,99,99,99,999,1015.3,17.8,20.3,999,99,99
2022,9,25,10,30,255,7.3,8.7,99,99,99,999,1015.2,17.9,20.3,999,99,99
2022,9,25,10,40,253,7.2,8.5,0.93,4.76,3.93,256,1015.2,17.8,20.2,999,99,99
2022,9,25,10,50,252,6.7,7.7,99,99,99,999,1015.2,17.9,20.2,999,99,99
2022,9,25,11,0,251,6.5,7.5,99,99,99,999,1015.1,18,20.3,999,99,99
2022,9,25,11,10,252,6.4,7.6,99,99,99,999,1015,18.1,20.3,999,99,99
2022,9,25,11,20,254,6.8,7.9,99,99,99,999,1015,18.1,20.3,999,99,99
2022,9,25,11,30,256,6.9,8.4,99,99,99,999,1015,18.2,20.4,999,99,99
2022,9,25,11,40,259,6.8,8,0.82,4.76,3.9,255,1014.9,18.1,20.4,999,99,99
2022,9,25,11,50,255,6.8,7.9,99,99,99,999,1015,18.1,20.4,999,99,99
2022,9,25,12,0,250,6.5,7.7,99,99,99,999,1015,18.1,20.4,999,99,99
2022,9,25,12,10,254,6.7,7.9,99,99,99,999,1015.1,18.2,20.4,999,99,99
2022,9,25,12,20,258,6.8,8.3,99,99,99,999,1015,18.2,20.4,999,99,99
2022,9,25,12,30,257,7.1,8.2,99,99,99,999,1015,18.3,20.4,999,99,99
2022,9,25,12,40,261,7.2,8.1,0.84,4.76,3.96,259,1015,18.1,20.4,999,99,99
2022,9,25,12,50,265,7,8.4,99,99,99,999,1014.9,18.1,20.4,999,99,99
2022,9,25,13,0,265,7,8.2,99,99,99,999,1015,18.1,20.4,999,99,99
2022,9,25,13,10,265,6.5,8,99,99,99,999,1015,18.2,20.4,999,99,99
2022,9,25,13,20,266,6.4,7.5,99,99,99,999,1015.1,18.2,20.4,999,99,99
2022,9,25,13,30,265,5.9,7,99,99,99,999,1015.2,18.3,20.3,999,99,99
2022,9,25,13,40,263,5.9,6.8,0.8,4.76,3.96,259,1015.2,18.3,20.3,999,99,99
2022,9,25,13,50,257,5.9,6.9,99,99,99,999,1015.2,18.3,20.3,999,99,99
2022,9,25,14,0,254,6,6.9,99,99,99,999,1015.3,18.2,20.3,999,99,99
2022,9,25,14,10,255,5.9,7.2,99,99,99,999,1015.4,18.1,20.3,999,99,99
2022,9,25,14,20,260,5.7,6.9,99,99,99,999,1015.5,18.2,20.4,999,99,99
2022,9,25,14,30,264,5.9,6.8,99,99,99,999,1015.5,18.1,20.4,999,99,99
2022,9,25,14,40,265,5.4,6.3,0.74,16,4.01,224,1015.6,18.1,20.4,999,99,99
2022,9,25,14,50,268,5.1,5.9,99,99,99,999,1015.7,18.2,20.4,999,99,99
2022,9,25,15,0,265,5.1,5.9,99,99,99,999,1015.8,18.2,20.4,999,99,99
2022,9,25,15,10,265,4.9,5.6,99,99,99,999,1015.9,18.4,20.4,999,99,99
2022,9,25,15,20,265,4.7,5.5,99,99,99,999,1015.9,18.5,20.4,999,99,99
2022,9,25,15,30,270,4.8,5.6,99,99,99,999,1015.9,18.5,20.4,999,99,99
2022,9,25,15,40,263,4.9,5.9,0.65,16,4.02,308,1016,18.3,20.4,999,99,99
2022,9,25,15,50,259,4.9,5.8,99,99,99,999,1016.1,18.2,20.4,999,99,99
2022,9,25,16,0,261,5.1,6.1,99,99,99,999,1016.1,18.2,20.4,999,99,99
2022,9,25,16,10,258,5.2,6.4,99,99,99,999,1016.2,18.1,20.4,999,99,99
2022,9,25,16,20,255,5,6,99,99,99,999,1016.2,18,20.4,999,99,99
2022,9,25,16,30,253,4.8,5.9,99,99,99,999,1016.2,18.1,20.4,999,99,99
2022,9,25,16,40,256,5.3,6.5,0.68,4.76,3.92,260,1016.2,18.2,20.4,999,99,99
2022,9,25,16,50,255,5.5,6.5,99,99,99,999,1016.3,18.1,20.4,999,99,99
2022,9,25,17,0,255,5.6,6.8,99,99,99,999,1016.4,18,20.4,999,99,99
2022,9,25,17,10,260,5.3,6.4,99,99,99,999,1016.3,18,20.4,999,99,99
2022,9,25,17,20,257,5.7,6.9,99,99,99,999,1016.3,18,20.4,999,99,99
2022,9,25,17,30,257,5.8,6.9,99,99,99,999,1016.3,17.9,20.5,999,99,99
2022,9,25,17,40,256,5.5,6.9,0.74,4.55,3.91,256,1016.3,18,20.5,999,99,99
2022,9,25,17,50,257,5.6,6.8,99,99,99,999,1016.3,18.1,20.5,999,99,99
2022,9,25,18,0,259,5.8,7.2,99,99,99,999,1016.2,18.1,20.5,999,99,99
2022,9,25,18,10,256,5.7,6.8,99,99,99,999,1016.3,18.1,20.5,999,99,99
2022,9,25,18,20,254,5.4,6.3,99,99,99,999,1016.2,18.1,20.5,999,99,99
2022,9,25,18,30,254,5,6,99,99,99,999,1016.2,18.3,20.5,999,99,99
2022,9,25,18,40,258,5,6.1,0.77,5,4.03,265,1016.2,18.4,20.5,999,99,99
2022,9,25,18,50,254,5.3,6.5,99,99,99,999,1016.1,18.5,20.6,999,99,99
2022,9,25,19,0,252,5.9,6.9,99,99,99,999,1016,18.2,20.6,999,99,99
2022,9,25,19,10,250,6,7.1,99,99,99,999,1016,18.2,20.6,999,99,99
2022,9,25,19,20,249,6.1,7.1,99,99,99,999,1015.9,18.2,20.6,999,99,99
2022,9,25,19,30,256,6.2,7.1,99,99,99,999,1015.8,18.4,20.6,999,99,99
2022,9,25,19,40,259,6.3,7.8,0.87,4.76,4.01,261,1015.7,18.5,20.6,999,99,99
2022,9,25,19,50,260,6.6,7.9,99,99,99,999,1015.6,18.4,20.6,999,99,99
2022,9,25,20,0,258,6.5,7.6,99,99,99,999,1015.4,18.4,20.6,999,99,99
2022,9,25,20,10,261,6,7.1,99,99,99,999,1015.4,18.6,20.6,999,99,99
2022,9,25,20,20,262,6.2,7.4,99,99,99,999,1015.2,18.6,20.7,999,99,99
2022,9,25,20,30,261,6.6,7.7,99,99,99,999,1015.1,18.5,20.7,999,99,99
2022,9,25,20,40,258,6.8,7.9,0.84,4.76,4.01,260,1015,18.5,20.7,999,99,99
2022,9,25,20,50,261,7.1,8.5,99,99,99,999,1015,18.4,20.7,999,99,99
2022,9,25,21,0,264,7.4,8.6,99,99,99,999,1014.8,18.4,20.7,999,99,99
2022,9,25,21,10,264,7.5,8.6,99,99,99,999,1014.7,18.3,20.7,999,99,99
2022,9,25,21,20,264,7.6,8.9,99,99,99,999,1014.6,18.3,20.7,999,99,99
2022,9,25,21,30,263,7.7,9.2,99,99,99,999,1014.4,18.4,20.7,999,99,99
2022,9,25,21,40,263,8.1,9.7,0.9,4.55,3.81,260,1014.3,18.4,20.7,999,99,99
2022,9,25,21,50,260,8.7,10,99,99,99,999,1014.2,18.4,20.7,999,99,99
2022,9,25,22,0,263,8.5,10.2,99,99,99,999,1014.1,18.3,20.7,999,99,99
2022,9,25,22,10,267,8.7,10.5,99,99,99,999,1014.1,18.2,20.7,999,99,99
2022,9,25,22,20,261,8.4,10.1,99,99,99,999,1014,18.2,20.6,999,99,99
2022,9,25,22,30,261,8.7,10.2,99,99,99,999,1013.9,18.2,20.6,999,99,99
2022,9,25,22,40,265,8.6,10.7,1,4.55,3.78,278,1013.8,18.3,20.6,999,99,99
2022,9,25,22,50,264,8.9,10.6,99,99,99,999,1013.8,18.2,20.6,999,99,99
2022,9,25,23,0,263,9.1,10.6,99,99,99,999,1013.7,18.2,20.6,999,99,99
2022,9,25,23,10,265,8.9,10.5,99,99,99,999,1013.7,18.3,20.6,999,99,99
2022,9,25,23,20,265,9.1,10.7,99,99,99,999,1013.5,18.4,20.6,999,99,99
2022,9,25,23,30,267,8.5,10.6,99,99,99,999,1013.5,18.5,20.6,999,99,99
2022,9,25,23,40,269,8.9,10.7,1.13,5.26,4.04,275,1013.4,18.4,20.6,999,99,99
2022,9,25,23,50,266,9.3,11,99,99,99,999,1013.2,18.3,20.6,999,99,99
2022,9,26,0,0,268,8.8,11.3,99,99,99,999,1013.2,18.4,20.6,999,99,99
2022,9,26,0,10,263,8.9,10.5,99,99,99,999,1013.1,18.3,20.6,999,99,99
2022,9,26,0,20,265,8.6,10.6,99,99,99,999,1013.1,18.4,20.6,999,99,99
2022,9,26,0,30,264,8.8,10.9,99,99,99,999,1013,18.4,20.6,999,99,99
2022,9,26,0,40,265,8.9,10.7,1.15,5,4.14,272,1012.9,18.4,20.5,999,99,99
2022,9,26,0,50,265,8.6,10.3,99,99,99,999,1013,18.4,20.5,999,99,99
2022,9,26,1,0,263,9.2,10.7,99,99,99,999,1012.8,18.3,20.5,999,99,99
2022,9,26,1,10,262,9.1,10.7,99,99,99,999,1012.7,18.4,20.5,999,99,99
2022,9,26,1,20,261,9.3,11.6,99,99,99,999,1012.7,18.4,20.5,999,99,99
2022,9,26,1,30,261,9.7,11.7,99,99,99,999,1012.7,18.4,20.5,999,99,99
2022,9,26,1,40,262,9.2,11.5,1.21,5.26,4.13,276,1012.6,18.4,20.5,999,99,99
2022,9,26,1,50,263,9.3,11.2,99,99,99,999,1012.6,18.4,20.5,999,99,99
2022,9,26,2,0,263,9,10.6,99,99,99,999,1012.6,18.4,20.5,999,99,99
2022,9,26,2,10,260,9.1,10.9,99,99,99,999,1012.5,18.5,20.5,999,99,99
2022,9,26,2,20,259,9.3,11.2,99,99,99,999,1012.5,18.5,20.5,999,99,99
2022,9,26,2,30,256,9,10.8,99,99,99,999,1012.4,18.5,20.5,999,99,99
2022,9,26,2,40,253,9.2,11.1,1.26,5.26,4.21,279,1012.4,18.5,20.5,999,99,99
2022,9,26,2,50,256,8.9,10.9,99,99,99,999,1012.4,18.6,20.5,999,99,99
2022,9,26,3,0,257,8.7,10.3,99,99,99,999,1012.4,18.5,20.5,999,99,99
2022,9,26,3,10,258,9,10.6,99,99,99,999,1012.4,18.6,20.5,999,99,99
2022,9,26,3,20,256,9.7,11.7,99,99,99,999,1012.3,18.6,20.5,999,99,99
2022,9,26,3,30,258,9,11.1,99,99,99,999,1012.4,18.7,20.5,999,99,99
2022,9,26,3,40,260,9.2,11.2,1.28,5.26,4.22,267,1012.4,18.7,20.5,999,99,99
2022,9,26,3,50,260,8.8,10.4,99,99,99,999,1012.5,18.8,20.5,999,99,99
2022,9,26,4,0,260,8.6,10.5,99,99,99,999,1012.6,18.7,20.5,999,99,99
2022,9,26,4,10,258,9.1,10.8,99,99,99,999,1012.6,18.7,20.5,999,99,99
2022,9,26,4,20,261,8.2,10.5,99,99,99,999,1012.8,18.7,20.4,999,99,99
2022,9,26,4,30,263,7.7,9.6,99,99,99,999,1012.8,18.8,20.4,999,99,99
2022,9,26,4,40,258,6.9,8.7,1.26,5,4.24,268,1012.8,18.8,20.4,999,99,99
2022,9,26,4,50,257,6.9,8.8,99,99,99,999,1012.8,18.8,20.4,999,99,99
2022,9,26,5,0,256,7.2,8.9,99,99,99,999,1012.7,18.7,20.4,999,99,99
2022,9,26,5,10,254,7.6,9.2,99,99,99,999,1012.6,18.7,20.4,999,99,99
2022,9,26,5,20,256,7.7,9.6,99,99,99,999,1012.7,18.6,20.4,999,99,99
2022,9,26,5,30,255,7.7,9.7,99,99,99,999,1012.6,18.5,20.4,999,99,99
2022,9,26,5,40,249,7.4,9,1.15,5,4.11,264,1012.7,18.5,20.4,999,99,99
2022,9,26,5,50,251,7.1,8.3,99,99,99,999,1012.6,18.5,20.4,999,99,99
2022,9,26,6,0,249,7.3,8.8,99,99,99,999,1012.6,18.5,20.3,999,99,99
2022,9,26,6,10,252,7.1,8.6,99,99,99,999,1012.5,18.6,20.3,999,99,99
